Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.31.37-18.205.31.240-56459-443-6,192.168.31.37,56459,18.205.31.240,443,6,25/05/2024 09:21:22 AM,338,0,2,0.0,31.0,0,0,0,0,31.0,0.0,15.5,21.920310216782973,91715.97633136096,5917.15976331361,338.0,0.0,338.0,338.0,0,0,0,0,0,338.0,338.0,0.0,338.0,338.0,0,1,0,0,0,40,0.0,5917.15976331361,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,0.0,31.0,0.0,15.5,0,0,0,0,0,0,0,0,2,31,-1,425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-52.45.224.252-56483-443-6,192.168.31.37,56483,52.45.224.252,443,6,25/05/2024 09:20:26 AM,60785754,11,15,3799.0,712.0,1436.0,0.0,345.3636363636364,538.4663912868235,372.0,0.0,47.46666666666666,99.35712402861758,74.2114673777017,0.42773180044784836,2431430.1599999997,9326647.765296161,4.5008804E7,0.0,4.5811106E7,4581110.600000001,1.4283908951773603E7,4.5232778E7,11.0,6.0785754E7,4341839.571428571,1.2385177307116063E7,4.5259142E7,0.0,0,0,0,0,220,336,0.18096345403562816,0.24676834641222023,0.0,1436.0,167.07407407407408,373.6425611901882,139608.76353276352,0,1,0,0,0,0,0,0,1.0,173.5,345.3636363636364,47.46666666666667,0,0,0,0,0,0,11,3799,15,712,-1,209,8,0,653509.0,570169.8961555231,1056680.0,250338.0,2.973921E7,2.1594466926730838E7,4.5008804E7,1.4469616E7,No Label
192.168.31.37-52.45.224.252-56483-443-6,192.168.31.37,56483,52.45.224.252,443,6,25/05/2024 09:21:26 AM,87,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22988.505747126437,87.0,0.0,87.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11494.252873563219,11494.252873563219,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-52.45.224.252-56484-443-6,192.168.31.37,56484,52.45.224.252,443,6,25/05/2024 09:20:26 AM,60538915,6,11,1963.0,302.0,1436.0,0.0,327.16666666666663,574.1245219172115,156.0,0.0,27.454545454545457,48.86995730786684,37.4139510098587,0.28081111133227277,3783682.1875,1.1550092645628821E7,4.4951224E7,1.0,4.5533518E7,9106703.6,2.0038231201807216E7,4.4951224E7,7.0,6.0538915E7,6053891.5,1.4499322246091874E7,4.5267246E7,1.0,0,0,0,0,120,256,0.09910980399962568,0.1817013073326471,0.0,1436.0,125.83333333333331,346.1965184859095,119852.0294117647,0,1,0,0,0,0,0,0,1.0,133.23529411764707,327.1666666666667,27.454545454545453,0,0,0,0,0,0,6,1963,11,302,-1,187,4,0,561278.0,421898.08942207834,859605.0,262951.0,2.97079975E7,2.1557177650624964E7,4.4951224E7,1.4464771E7,No Label
192.168.31.1-239.255.255.250-64317-1900-17,192.168.31.1,64317,239.255.255.250,1900,17,25/05/2024 09:19:36 AM,90215175,87,1,37984.0,392.0,472.0,392.0,436.5977011494254,29.19240892492229,392.0,392.0,392.0,0.0,425.3829801915254,0.9754456498033729,1036956.034482758,5453361.169058384,2.9792593E7,0.0,9.0215175E7,1049013.662790698,5484179.332041004,2.9792593E7,0.0,0,0,0,0,0,0,0,0,0,696,8,0.9643610401465164,0.011084609656856509,392.0,472.0,435.59550561797755,29.61446172408599,877.0163432073543,0,0,0,0,0,0,0,0,0.0,440.54545454545456,436.5977011494253,392.0,0,0,0,0,0,0,87,37984,1,392,-1,-1,87,0,276428.6666666667,64250.92941221421,317870.0,202415.0,2.9725629666666668E7,58050.83121139036,2.9792593E7,2.9689534E7,No Label
192.168.31.37-20.249.176.154-55277-443-6,192.168.31.37,55277,20.249.176.154,443,6,25/05/2024 09:19:42 AM,80271992,5,4,114.0,195.0,57.0,0.0,22.8,31.22018577779447,57.0,46.0,48.75,5.499999999999999,3.8494123828395836,0.11211880726717234,1.0033999E7,1.8468187545218617E7,3.9958129E7,45255.0,8.0146936E7,2.0036734E7,2.3000647499381315E7,3.9958129E7,108779.0,8.0226737E7,2.6742245666666668E7,2.3095964795141343E7,4.0083964E7,73324.0,0,1,0,0,100,80,0.06228822625954019,0.04983058100763215,0.0,57.0,36.599999999999994,25.70862371526981,660.9333333333333,0,0,0,1,1,0,0,0,0.0,40.666666666666664,22.8,48.75,0,0,0,0,0,0,5,114,4,195,-1,2047,2,0,125728.5,951.0586206959064,126401.0,125056.0,3.9955878E7,3183.394728901837,3.9958129E7,3.9953627E7,No Label
192.168.31.37-49.213.95.132-56492-443-6,192.168.31.37,56492,49.213.95.132,443,6,25/05/2024 09:21:13 AM,30016690,7,12,1375.0,893.0,642.0,0.0,196.42857142857142,268.8294732991264,303.0,0.0,74.41666666666667,109.16747628661147,75.55796458570215,0.6329811848008557,1667593.888888889,7060025.53562449,2.9956653E7,0.0,8105.0,1350.8333333333333,1677.1817333451575,3809.0,143.0,3.001669E7,2728790.0000000005,9030469.429056466,2.9956653E7,0.0,0,0,0,0,140,264,0.2332035944003153,0.3997775904005405,0.0,642.0,113.40000000000003,184.11392354220595,33897.93684210526,0,1,0,0,0,0,0,0,1.0,119.36842105263158,196.42857142857142,74.41666666666667,0,0,0,0,0,0,7,1375,12,893,-1,62,5,0,59722.0,0.0,59722.0,59722.0,2.9956653E7,0.0,2.9956653E7,2.9956653E7,No Label
192.168.31.37-49.213.95.132-56492-443-6,192.168.31.37,56492,49.213.95.132,443,6,25/05/2024 09:21:43 AM,40,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49999.99999999999,40.0,0.0,40.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24999.999999999996,24999.999999999996,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,25/05/2024 09:19:39 AM,76463211,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06539092374763074,1.911580275E7,2.163018151964058E7,4.3089978E7,618930.0,3.3373233E7,1.1124411E7,1.7850016141367856E7,3.1734535E7,618930.0,0,0,0,0,0,0,0,0,0,0,0,0.05231273899810459,0.013078184749526147,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,3.74122565E7,8029510.748677312,4.3089978E7,3.1734535E7,No Label
192.168.31.37-20.198.118.190-55137-443-6,192.168.31.37,55137,20.198.118.190,443,6,25/05/2024 09:19:34 AM,90141578,5,4,86.0,565.0,43.0,0.0,17.2,23.552069972722144,174.0,43.0,141.25,65.5,7.221972528592744,0.09984293818330982,1.1267697249999998E7,2.0733794263814904E7,4.4861758E7,47103.0,9.0002802E7,2.25007005E7,2.5818604083378177E7,4.4861758E7,140753.0,9.0094475E7,3.0031491666666668E7,2.5928903120459884E7,4.5007261E7,91374.0,0,1,0,0,100,80,0.05546829899072768,0.044374639192582145,0.0,174.0,69.4,74.58060516425611,5562.266666666666,0,0,0,1,1,0,0,0,0.0,77.11111111111111,17.2,141.25,0,0,0,0,0,0,5,86,4,565,-1,7418,2,0,139764.5,1397.9501064058045,140753.0,138776.0,4.48602675E7,2107.885314717098,4.4861758E7,4.4858777E7,No Label
