Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.31.37-3.223.157.142-51952-443-6,192.168.31.37,51952,3.223.157.142,443,6,18/05/2024 10:59:56 PM,61337080,15,18,3151,6173,1436,0,210.0666667,395.1517731,1436,0,342.9444444,570.9250978,152.0124532,0.538010613,1916783.75,8278977.835,4.50E+07,0,4.61E+07,3291593.5,1.21E+07,4.53E+07,8,6.13E+07,3608063.529,1.13E+07,4.53E+07,0,0,0,0,0,336,396,0.244550279,0.293460334,0,1436,274.2352941,490.8007717,240885.3975,0,1,0,0,0,0,0,0,1,282.5454545,210.0666667,342.9444444,0,0,0,0,0,0,15,3151,18,6173,-1,209,8,0,817655,800379.8225,1383609,251701,2.99E+07,2.14E+07,4.50E+07,1.47E+07,No Label
192.168.31.37-3.223.157.142-51952-443-6,192.168.31.37,51952,3.223.157.142,443,6,18/05/2024 11:00:58 PM,91,1,1,0,0,0,0,0,0,0,0,0,0,0,21978.02198,91,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10989.01099,10989.01099,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,515,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-3.223.157.142-51955-443-6,192.168.31.37,51955,3.223.157.142,443,6,18/05/2024 10:59:57 PM,61148721,10,15,2038,5763,1436,0,203.8,458.0458007,1436,0,384.2,615.52918,127.5742137,0.408839295,2547863.375,9452854.766,4.50E+07,0,4.69E+07,5206028.333,1.49E+07,4.50E+07,10,6.11E+07,4367765.786,1.23E+07,4.53E+07,0,0,0,0,0,212,336,0.163535718,0.245303577,0,1436,300.0384615,547.0432876,299256.3585,0,1,0,0,0,0,0,0,1,312.04,203.8,384.2,0,0,0,0,0,0,10,2038,15,5763,-1,128,4,0,1226352,1378672.961,2201221,251483,2.93E+07,2.21E+07,4.50E+07,1.37E+07,No Label
140.113.17.5-192.168.31.37-443-51731-6,140.113.17.5,443,192.168.31.37,51731,6,18/05/2024 10:59:25 PM,119955273,28239,14876,4.05E+07,3452,1436,0,1435.472467,27.13044926,1436,0,0.232051627,12.01110679,337957.2901,359.4256336,2782.281231,7684.023154,475358,0,1.20E+08,4247.992917,9356.095901,517526,0,1.20E+08,8064.220034,11800.9111,476638,3,0,0,0,0,564780,352220,235.4127442,124.0128894,0,1436,940.2819139,682.6759695,466046.4793,0,0,0,0,1,0,0,0,0,940.3037226,1435.472467,0.232051627,0,0,0,0,0,0,28239,40536307,14876,3452,-1,1032,28229,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-104.91.68.203-51963-443-6,192.168.31.37,51963,104.91.68.203,443,6,18/05/2024 11:01:26 PM,119647,11,14,599,4678,294,0,54.45454545,89.76342645,1436,0,334.1428571,536.4801032,44104.74145,208.9479887,4985.291667,12496.02228,45325,1,74263,7426.3,13632.03164,34660,49,119449,9188.384615,16257.93599,45325,1,0,0,0,0,220,304,91.93711501,117.0108737,0,1436,202.9615385,416.980909,173873.0785,0,1,0,0,0,0,0,0,1,211.08,54.45454545,334.1428571,0,0,0,0,0,0,11,599,14,4678,-1,501,5,0,0,0,0,0,0,0,0,0,No Label
192.168.31.1-239.255.255.250-9830-1900-17,192.168.31.1,9830,239.255.255.250,1900,17,18/05/2024 10:59:34 PM,119706690,82,1,35691,456,472,392,435.2560976,29.7747971,456,456,456,0,301.9630732,0.693361415,1459837.683,6441519.845,2.98E+07,0,1.20E+08,1477860.37,6479573.65,2.98E+07,0,0,0,0,0,0,0,0,0,0,656,8,0.685007663,0.008353752,392,472,435.75,29.58543886,875.2981928,0,0,0,0,0,0,0,0,0,441,435.2560976,456,0,0,0,0,0,0,82,35691,1,456,-1,-1,82,0,196361,136132.4319,310519,2050,2.97E+07,75896.91674,2.98E+07,2.96E+07,No Label
192.168.31.37-4.189.195.101-51150-443-6,192.168.31.37,51150,4.189.195.101,443,6,18/05/2024 10:59:36 PM,80298553,5,4,116,199,58,0,23.2,31.76790834,58,47,49.75,5.5,3.922860229,0.112081721,1.00E+07,1.85E+07,4.00E+07,51650,8.02E+07,2.00E+07,2.30E+07,4.00E+07,130088,8.02E+07,2.67E+07,2.31E+07,4.01E+07,77801,0,1,0,0,100,80,0.062267623,0.049814098,0,58,37.3,26.18332803,685.5666667,0,0,0,1,1,0,0,0,0,41.44444444,23.2,49.75,0,0,0,0,0,0,5,116,4,199,-1,2048,2,0,132565,3503.006994,135042,130088,3.99E+07,7647.359839,4.00E+07,3.99E+07,No Label
192.168.31.37-20.42.72.131-51967-443-6,192.168.31.37,51967,20.42.72.131,443,6,18/05/2024 11:01:37 PM,2664732,13,14,4546,5041,1361,0,349.6923077,500.329289,1436,0,360.0714286,588.7698341,3597.735157,10.13235102,102489.6923,184498.8967,718293,1,2396102,199675.1667,304694.5606,1005523,75,2658294,204484.1538,226325.544,718293,1,0,0,0,0,260,304,4.87853938,5.25381164,0,1436,342.3928571,531.6885289,282692.6918,0,1,0,0,0,0,0,0,1,355.0740741,349.6923077,360.0714286,0,0,0,0,0,0,13,4546,14,5041,-1,16384,8,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-18.205.218.169-51966-443-6,192.168.31.37,51966,18.205.218.169,443,6,18/05/2024 11:01:37 PM,12643874,12,19,3456,13393,1436,0,288,511.4057276,1436,0,704.8947368,691.7828733,1332.582087,2.451780206,421462.4667,1769184.178,9723128,0,2667535,242503.1818,292789.8681,1025982,10,1.26E+07,702437.4444,2265112.025,9723200,0,0,0,0,0,276,404,0.949076209,1.502703997,0,1436,526.53125,648.9568793,421145.0313,0,1,0,0,0,0,0,0,1,543.516129,288,704.8947368,0,0,0,0,0,0,12,3456,19,13393,-1,142,5,0,2920405,0,2920405,2920405,9723128,0,9723128,9723128,No Label
192.168.31.37-3.224.181.255-51969-443-6,192.168.31.37,51969,3.224.181.255,443,6,18/05/2024 11:01:40 PM,11329379,18,35,7952,37133,1436,0,441.7777778,627.2647021,1436,0,1060.942857,621.7224623,3979.476722,4.678102833,217872.6731,1349185.145,9741365,0,1322895,77817.35294,123024.7537,269389,3,1.13E+07,333217.0294,1665445.088,9741391,0,0,0,0,0,372,724,1.588789642,3.089313192,0,1436,834.9074074,688.1526341,473554.0479,0,1,0,0,0,0,0,0,1,850.6603774,441.7777778,1060.942857,0,0,0,0,0,0,18,7952,35,37133,-1,176,8,0,0,0,0,0,0,0,0,0,No Label
